"","A","Y","C"
"135",-0.767123207424137,1.42718719420422,1
"136",0.440383882734921,-2.05852127409096,0
"137",0.295076844531893,-1.09855190309925,0
"138",-0.104811381598099,-1.06120076738839,0
"139",-0.471239179719882,-0.241676340464383,0
"140",1.18096327190558,-0.764438626249458,1
"141",-1.2763198236744,0.819923782758354,0
"142",1.5097409964441,-0.164909397374818,1
"143",-1.04051540723664,0.214690285750153,0
"144",0.352142651722152,-0.903237643593863,1
"145",0.821281106086223,-1.08702605250997,1
"146",0.337885807827968,-0.417414105110039,0
"147",0.4158444189272,0.181946950067378,1
"148",1.65774584740973,1.64979841990917,1
"149",1.17093584685173,-2.35244523536631,0
"150",0.42775573693467,-0.523000569340372,1
"151",-0.286048819594036,-1.80879179753478,0
"152",-0.690180406354271,-0.814651593550033,0
"153",0.777231403560219,-1.69372037492414,0
"154",-0.334770868657888,0.575947984292688,1
"155",1.57622577271225,-1.3724207794234,1
"156",0.164194892238272,0.884625887400886,1
"157",-0.646584868085144,-1.06684554509864,0
"158",-0.562322550073738,-0.442499351691025,0
"159",0.924228533774798,0.584512745966625,1
"160",0.127948889986102,-0.123536825115047,0
"161",-1.2393813152497,0.792021291081878,0
"162",0.513708425541577,-0.561626007223444,0
"163",-0.376104154336981,-0.065229285506591,1
"164",-0.288635221618082,1.10837670114164,1
"165",-1.19810268141918,-0.00718429529144219,0
"166",0.773090758726792,-1.05966396739909,0
"167",-0.293538518361237,1.04040958441229,1
"168",-0.912898039029348,1.17278675758965,1
"169",-0.0438302495780962,-2.03359361970576,0
"170",2.52838996816126,2.07414418850789,1
"171",-1.01282516086624,0.490597078652033,0
"172",-1.05107100025247,-0.495943661758289,0
"173",-0.760211475399732,-0.965662497522556,0
"174",0.857623594131063,-1.06923858394274,0
"175",0.434544497195082,0.592838055713343,1
"176",2.83260580492843,-0.699799806252883,1
"177",0.348341122847317,0.00387110165670892,0
"178",-0.520829772710549,1.79805642409591,1
"179",-1.19092144781341,0.671480414919321,0
"180",-0.753549325665486,1.12149279184834,0
"181",-1.90072168105003,1.43878994669355,0
"182",0.775500578935412,-1.53614055567946,0
"183",0.0702564589766,0.102177429434095,1
"184",-1.79493328613982,0.225193799442665,0
"185",0.0704779944423884,0.742472379844669,1
"186",0.283338706299587,-1.33981723431866,0
"187",-0.597794009351819,0.825518930662431,1
"188",0.836717562160597,-0.456679250765797,1
"189",1.63839323854327,0.280301997495694,1
"190",0.0279790609611742,0.830189541859862,1
"191",0.102596404108271,0.538108344400702,1
"192",0.0425076689750794,-0.304275689861543,0
"193",-0.540231725931808,-0.0477509502478005,0
"194",-0.251665213510017,-1.46260472764713,0
"195",-0.670180408433412,0.976397412823188,1
"196",-0.0474597788558676,-0.0503970875838205,0
"197",0.266272676032915,0.432569925697255,0
"198",1.46755144827959,-1.0542149246473,1
"199",1.30746784989772,0.996669537791607,1
"200",1.79838935922454,0.282045115399868,1
"201",-0.208981947656497,0.542498429534653,1
"202",0.453267728622094,0.0158575242500369,1
"203",-0.709000730324444,-0.238237853287442,0
"204",0.0355048373791241,-1.75454782609009,0
"205",0.350166648830831,-1.10598195859921,0
"206",0.93304846278518,-0.458266705217315,1
"207",0.00329985955661872,-0.59553080238415,1
"208",-0.015659648486467,-0.352278250067887,1
"209",1.56056081795184,-1.07664999528932,1
"210",-0.70620253531371,0.136400989225059,0
"211",1.00583530306988,1.11267660320147,1
"212",-2.4804068392447,1.19029692402076,0
"213",2.19599769436424,-1.01678078601261,1
"214",-2.18208390480557,1.11936638421792,0
"215",-0.43214586527707,-0.570697989197327,0
"216",0.0578301491673652,-0.17964362571537,0
"217",0.729684741705052,-1.18771784560168,0
"218",0.186555682127639,-0.714665532191953,0
"219",0.33971588986458,-1.0773650809788,0
"220",-1.19506086267087,0.388178105138738,0
"221",-0.446429422013121,-0.965554911021671,0
"222",-1.39989291037012,0.539358102625436,0
"223",-0.567544591624182,1.58080031543512,1
"224",0.354056139994542,-0.418989165504967,1
"225",0.283157520546978,-1.04113718268915,0
"226",-0.172431069028794,0.874018477675637,1
"227",1.23885929716156,0.400774926011154,1
"228",2.09864029676488,-1.4536765309304,1
"229",-0.212210396340112,-1.18213382661763,0
"230",-0.299879553200132,-0.805198723069952,0
"231",-1.57523928936638,0.0281700618146571,0
"232",0.494711235048279,-0.1264138655755,1
"233",0.292533029419309,0.626832737666908,1
"234",0.957116924169906,1.05533830587798,1
"235",0.13108562433423,-1.73559265113539,0
"236",0.297905786364726,0.0548457933644701,0
"237",-0.38518247935098,1.004338397921,1
"238",2.51264215942491,1.42394856554006,1
"239",0.388576447361772,1.19233942183588,1
"240",-1.80567305089651,0.930873745349505,0
"241",1.22287409664498,-0.487946677519596,1
"242",-0.264911129672259,0.0541811028161034,1
"243",1.08775613642532,-0.262762772563841,1
"244",1.10197252215227,0.396484456134267,1
"245",-0.411343558699582,0.717887281762913,1
"246",0.761124758388228,-0.368526995142511,0
"247",-0.747030990524589,0.617987848429532,0
"248",-0.217436675834387,-0.639199903320192,0
"249",-0.342939828602232,-1.13613456608939,0
"250",1.36580882808993,-0.66330854373464,1
"251",0.98501968388809,-1.50719911885961,0
"252",2.03040785910849,-0.584407496175935,1
"253",0.947640178633444,-1.01750477709016,0
"254",-0.211674742006863,1.44269998401579,1
"255",0.410584373489572,-0.486534776060554,0
"256",-0.504319692060879,-0.557343490028945,0
"257",1.42744662145748,-1.42361112301756,0
"258",1.24086973341871,-0.997457080634848,0
"259",0.507473467680603,-0.352265320424045,1
"260",0.471374290470665,-0.456700983682474,1
"261",0.829899441728169,0.532764875282959,1
"262",-1.15786630382642,0.67470404102436,0
"263",-0.878389629518511,0.892073350409034,0
"264",0.220828992109246,-0.892370458543229,1
"265",-1.14801739874357,0.679721948651878,0
"266",-1.62063872133477,-2.13055108811869,0
"267",0.152039297415268,1.35149717098047,1
"268",0.10322134328599,1.0986474588204,1
"269",-1.39879644329199,0.742843151680168,1
"270",0.731065622109552,-0.825077644535783,1
"271",-0.503371704628588,1.54438941560396,1
"272",-0.721941241190891,-0.960661541728458,0
"273",0.784974604126556,2.06542197674521,1
"274",-0.87709276202672,1.23282775703937,1
"275",-0.91478629116763,-0.344157346360005,0
"276",-0.0924258144218073,-0.395696330527322,0
"277",1.24083443827104,-1.04501099042474,1
"278",0.283935008088971,2.26544483593877,1
"279",-0.574184082179811,-0.195889139248117,0
"280",-1.45718241415398,-0.660821432113148,0
"281",-1.639759830139,0.863342512463926,0
"282",0.28640291686612,-1.21736498246447,0
"283",1.36992779998906,-1.79976433054416,0
"284",0.801526341183704,-0.934835363201022,0
"285",1.65364293302788,-0.870267396578587,1
"286",1.90915369265767,-1.34553688747789,1
"287",-1.12871594250222,-1.30052403223982,0
"288",-0.957974966192081,0.0387950151375107,0
"289",0.772724766860441,1.06358001453163,1
"290",-0.883752128096505,0.0131370760263821,0
"291",-0.633905157637912,1.14751711686472,1
"292",-0.750840145792221,-1.75024648199289,0
"293",0.984419502525756,1.54603825213383,1
"294",0.965816397638808,-0.403310424428643,1
"295",0.0065467234090875,-0.26810506200097,0
"296",-0.189965595182898,-1.2817588323195,0
"297",-0.546916215258325,0.541052708323991,1
"298",0.680012749619931,-0.0722491050073675,1
"299",1.67681340505618,0.000826330688832145,1
"300",-1.01243113717423,3.66111575687544,1
"301",-1.12791200163596,-0.0159976619615277,0
"302",0.779318992573916,0.403633339149476,1
"303",-1.40105912222196,-1.77508635291782,0
"304",1.49538730493533,-1.66999850471373,0
"305",0.691285119903751,-0.566595644288294,0
"306",-0.169176998770534,0.397898529007115,1
"307",0.758438625482718,-0.338713867736999,0
"308",1.00571994248489,-0.363350921148847,1
"309",-0.966503293074264,0.937617590420662,0
"310",0.79587477046367,-1.81089712867991,0
"311",-0.666819706736968,-0.268287966918115,0
"312",0.881770221087653,-0.434605683026897,1
"313",0.358805924424279,1.53541560087377,1
"314",-0.144215864592306,0.811144326273917,1
"315",-0.254553925661702,-0.526760870553393,0
"316",2.12831346005644,0.38707346048633,1
"317",1.21388618433049,1.63132916761311,1
"318",-1.10341174191895,-1.25032059296799,0
"319",0.792699423753512,-0.565763887471386,1
"320",1.74469587362445,0.644615484357919,1
"321",0.644839150382238,0.0821456708600889,1
"322",-0.868662633512806,1.97035718373342,1
"323",-0.8934800108922,-0.441193405005919,0
"324",-0.614197988319331,-0.390064520129665,0
"325",0.855163078514011,-0.603645709555828,1
"326",0.682565486314136,-1.03398758547539,0
"327",-0.229908230754076,-0.364151322519126,0
"328",0.135096154696038,-0.0171396958488654,0
"329",-0.77664530388563,0.432803724765373,1
"330",0.622846251372304,-0.331759398874335,1
"331",-0.389526481500463,1.23208281816755,1
"332",-0.425521384390034,2.00859382053912,1
"333",-0.308752925882667,0.245164327564693,1
"334",0.838882404816821,2.81895859455441,1
"335",0.889988291224864,0.544010848530296,1
"336",1.49900460256877,-0.00993222443303739,1
"337",-0.556555535370602,-0.866063564234277,0
"338",-1.82025400559893,-0.940792767735585,0
"339",0.4522590935866,-1.69925285146998,0
"340",-1.18024074704317,0.710310138131065,0
"341",0.100177887812216,0.911061335354251,1
"342",1.61720659343111,0.581654203715374,1
"343",-0.49919249607759,-0.568674863430726,0
"344",-0.781998384961058,-0.460149066553942,0
"345",0.230996127982249,0.946854323543879,1
"346",0.0791763462988322,-1.16391237632307,1
"347",-1.14145928687565,1.31125374432552,1
"348",-1.43608662328056,0.73965261779775,0
"349",0.531140299420376,0.711580792743303,1
"350",-0.568321212864699,-0.98376517054536,0
"351",-0.966379856782221,-0.232968211956638,0
"352",0.193371298740314,1.37264156672939,1
"353",-0.598053659059368,-0.451431409253603,0
"354",-0.874734856796998,-0.382937119794358,0
"355",0.404990115970847,-0.193147901204982,1
"356",-0.794589107863946,0.148048343715706,1
"357",0.22515140261079,1.31262405937708,1
"358",-0.707632679329698,1.23493766269848,1
"359",-0.347602357086446,-0.544520391689463,0
"360",-1.69938744559299,0.00493884339496917,0
"361",-2.09150386054391,0.825324276723547,0
"362",-0.674351451494073,-1.33084263076524,0
"363",0.0556185064185712,0.829360906968336,1
"364",-0.663299421632189,-0.489350283626789,0
"365",0.633671476471572,1.17769885361061,1
"366",-2.83102010547746,1.09668251497103,0
"367",0.646567245671993,-0.863809298115523,1
"368",0.194486287607604,-2.13432072515428,0
"369",-0.541421393234623,-2.31293632772438,0
"370",0.517052268191517,0.244846755207897,1
"371",0.695021922321165,-0.0329518869099849,1
"372",1.07677221276676,0.279265371008923,1
"373",0.691271136407305,1.12734540623173,1
"374",1.20594790738337,1.35919073878413,1
"375",0.137889288374471,-0.560327138549981,0
"376",-0.752875523294245,0.946514412881767,1
"377",1.37442160938437,0.464416736976759,1
"378",-1.20088027490333,-1.94142445827084,0
"379",0.191351476534397,-0.819610253073366,0
"380",0.493323653065926,0.557670378865958,1
"381",2.31934698075696,0.327322940771302,1
"382",-1.05855272849426,1.38184321484507,1
"383",-0.516008269077589,-1.07418297739493,0
"384",-0.503968780366485,0.858137011306216,1
"385",0.380928529754556,1.9894038983871,1
"386",-1.213261061244,-1.04442798146818,0
"387",1.51889924340978,-0.767075779142818,1
"388",0.769999191848666,0.987400903370048,1
"389",0.17922109212566,-1.33301012880735,0
"390",-0.214972559348632,-1.00139372891787,0
"391",1.06672794089474,-0.781420582767815,1
"392",-1.29208207847491,0.383324863333788,0
"393",1.49033691930138,-0.922854240798029,1
"394",-0.957804922710466,-0.592457282952342,0
"395",-1.19941118775679,0.435629718919691,1
"396",-1.05651333258656,-0.783133455532,0
"397",-0.272091116944677,-1.4134101567842,0
"398",0.231422026611689,-0.584557431569151,0
"399",1.60012883673586,1.30925633121251,1
"400",1.59100316936438,0.696255018227872,1
"401",-0.340961746280463,1.06832412898303,1
"402",0.453836539179567,0.543562474407917,1
"403",1.81383770129853,0.936306834751821,1
"404",-1.2867788351187,0.651316274776398,0
"405",-0.700369270504649,-0.418127145317173,0
"406",-0.689572366332572,-1.18214106963778,0
"407",-0.576383439151595,0.156799128480917,0
"408",-0.337187129664812,-0.278689245491456,0
"409",-0.96364339390483,-0.936097123708131,0
"410",1.51273696462337,1.64709284420938,1
"411",0.00172293341430166,-0.26049170937353,1
"412",-1.1523511565528,-0.751008446393078,0
"413",1.41999670443763,1.60118670284853,1
"414",0.0563420923942778,-0.655659098344215,0
"415",1.52451222758697,0.552446413993861,1
"416",-1.54502966270626,0.18041031324359,0
"417",-0.300903990624091,-1.02252467350767,0
"418",0.515620330137309,-0.674205640466081,0
"419",0.889128267650676,0.949071444028295,1
"420",-0.76594865242499,1.1547318725364,1
"421",-0.872945615432915,0.645994832504712,0
"422",-0.70348357897722,-0.403229299248725,0
"423",0.466871573079853,-0.238607800639353,0
"424",0.913458783911016,0.247995341489086,1
"425",1.56794789774786,1.22935331113984,1
"426",-1.91530121739278,1.94096509690898,1
"427",-0.0302278098794437,-0.464944271671306,0
"428",1.23317938189205,-0.756544947859045,1
"429",2.86873866134905,-0.418196870510193,1
"430",0.416591902401521,-0.497753420078483,1
"431",1.01035512670338,-0.771264167065344,1
"432",1.04650198595006,-0.584395439671011,0
"433",-0.507437382782595,-0.325763884623314,0
"434",1.41358677577407,-1.35991824147518,0
"435",0.1833662946678,0.136969537831159,1
"436",0.0791550391045461,-0.936881278778114,0
"437",0.376745655709483,-1.57769131721791,0
"438",0.294833071011098,-2.08976923291472,0
"439",-0.500804141630392,-0.436629064750016,1
"440",-0.463499576845764,0.190674068017963,0
"441",-0.285438107447442,1.22056334096199,1
"442",0.56877453603297,0.000478929454594876,1
"443",-0.258266391738513,0.527239124809549,0
"444",0.804468252653668,0.399773515619494,1
"445",1.24870559307297,-0.312746070749151,1
"446",-0.504996277486691,-0.295690903096666,0
"447",-2.53785449618374,0.204611220282302,0
"448",-0.915353463312786,1.33941255291085,1
"449",-0.12265562216824,0.304771239554056,1
"450",-0.117107235247754,-0.0568931977935554,0
"451",0.688959395183619,-0.770254441120987,1
"452",0.383880310879826,0.121246361720699,1
"453",-0.845951113920494,2.74101227025261,1
"454",0.862735327235222,-0.649570985513321,1
"455",0.651374909256307,-1.84063482244222,0
"456",-0.771217407644022,0.67544517727567,1
"457",-0.0727847958470418,2.34586532777222,1
"458",0.709685245756699,-0.061332727539797,1
"459",0.119364390767605,-0.0920839220996994,0
"460",2.18463209309432,-0.608136556667906,1
"461",-0.543286457710265,0.652593972761032,1
"462",-0.709277391903856,0.524453811586456,0
"463",-1.42916332646266,-1.21897596445551,0
"464",1.88476448131184,1.07609284605943,1
"465",0.659001738648299,-1.03273574944207,0
"466",-1.86917534908036,-0.386342573535856,0
"467",0.634726416021747,-0.015356176116051,0
"468",0.328315742282038,0.161579902794426,1
"469",0.225570199832189,-0.525786835050048,0
"470",0.963525894093602,-0.0611599932613864,1
"471",0.526673564151421,0.200036539007177,1
"472",-0.417471561603644,-0.31020185255664,0
"473",-0.36804231965098,-0.466098648013264,0
"474",-2.02496090553901,-1.55261177686449,0
"475",-1.32587297525852,-0.948731181454553,0
"476",-0.483998498343007,-1.4774276081972,0
"477",1.50511212882513,0.114150214532387,1
"478",0.408061652432309,-0.67216626791529,0
"479",-0.423894919930498,2.18111813659299,1
"480",0.286719716759372,1.66609722020034,1
"481",0.170810852008533,0.832986723381339,1
"482",-2.05631678634083,-0.0831915636835787,0
"483",0.0683776885546124,0.0303221626357117,1
"484",0.410935556239869,-0.530176212690346,1
"485",2.2565970175281,1.07666635028078,1
"486",1.07160864616892,3.45196592528774,1
"487",0.652453631803614,0.115929497613768,1
"488",-1.55334020893592,-0.209568680569947,1
"489",-0.0882785206514478,0.139569197856363,1
"490",0.230262043720785,2.25307816771452,1
"491",-0.81451562774763,0.555469927322554,0
"492",-0.256523188564371,0.986239435372464,1
"493",0.452328859410893,1.36456382348962,1
"494",0.158581801302262,-0.223622682937192,0
"495",0.960053709869803,0.442518345946598,1
"496",-0.288838815586042,-1.97007091087948,0
"497",-1.29964576168451,-0.242586646593546,0
"498",-1.54297197121115,0.60346035071675,0
"499",0.786505184140525,2.02737993375004,1
"500",0.70775464093946,-1.71137730846867,0
"501",0.117852610761748,-1.78574403016032,1
"502",0.761644316722657,1.06949745612015,1
"503",0.653953990285587,0.761779953834209,1
"504",0.470971853112124,0.14808800208561,1
"505",-0.906961034469298,-0.660828607123548,0
"506",1.24157719978716,0.870447578659236,1
"507",0.449774996203594,-1.36307013508346,0
"508",1.43286758782934,-0.140510115108294,1
"509",-1.22217133763081,0.434689674815348,0
"510",-3.91555809965036,-0.0445547728308709,0
"511",-1.66373642681347,1.23815434751675,1
"512",1.64886012811093,-0.321557690029271,1
"513",0.813473970319253,0.625111705433283,1
"514",0.79426137348204,1.8907805809685,1
"515",-0.593908320753577,-0.780258720461662,0
"516",-0.106785614218748,-0.812129700189259,0
"517",0.0993249685719436,-0.509917302557462,0
"518",1.11958677020358,0.260119579621051,1
"519",0.689114570795494,0.279301550923639,1
"520",1.00560727519761,1.58412240647638,1
"521",-0.443016212703427,-0.83204787262764,1
"522",0.981892918877416,-0.739821702746574,1
"523",0.344893150901316,-0.273241348062244,1
"524",-1.0700229798558,-0.487276831196019,0
"525",0.0551062813476638,-1.83591848391088,0
"526",1.03369207598146,-0.844084894021189,1
"527",0.516236087207373,0.268156033051544,1
"528",0.264815367206977,1.63367891251355,1
"529",0.0612365012835563,-0.0616191710092483,0
"530",-1.07143957348176,0.0303376780691001,0
"531",-1.51918096288343,0.742687430844888,0
"532",0.664744165783408,-0.691866566457258,1
"533",-0.587390660673154,0.20072841340105,0
"534",-0.158259405367619,2.77958985461025,1
"535",1.12930811895446,-0.416974714493208,1
"536",2.05602062444863,0.0369792683897909,1
"537",0.625722853319642,-1.60530756253425,0
"538",1.71580342659497,0.970279135353019,1
"539",-0.121321875893602,0.762346151405406,1
"540",0.532023140237345,0.670883645868288,1
"541",-1.23494631798029,1.29479164936091,0
"542",0.36556495533721,-1.14117491510692,0
"543",-0.452660921577852,0.684100191413383,0
"544",0.370822751138926,0.304444153170085,1
"545",-0.0916623183472769,-0.444127789490251,0
"546",-0.758495970715572,0.943878332287015,1
"547",-0.443977377296656,-0.175575432343841,0
"548",-0.63492445661632,1.66428275116794,1
"549",-1.77630406522493,-1.57631871175821,0
"550",0.454142102645425,-1.39901713463851,0
"551",-0.395431014048185,0.219374408463153,1
"552",-0.347677476822344,-1.06940702076858,0
"553",-0.245593920415123,-0.299821166007941,0
"554",-1.37152625478379,-0.433318628324539,0
"555",-1.79914841416347,0.651056286067299,0
"556",-1.12091070690749,-0.257782150158313,0
"557",0.0142004604364676,0.430567227739681,1
"558",1.38280927858943,-0.0507435992196572,1
"559",-1.18566946196898,-0.0720754868326529,0
"560",0.554593607329608,-0.569326651946555,1
"561",-0.150714648780987,-0.616178977782019,0
"562",-0.524429347010699,-1.5008242257729,0
"563",1.66291141911842,0.185979092722759,1
"564",-1.67718790028802,2.1371764835121,1
"565",0.121103052414708,-0.33414663668991,1
"566",0.883518290939029,0.200757475871043,1
"567",1.03014318965739,-0.371964607398011,1
"568",1.36311863305539,0.35749808513359,1
"569",-0.484118078525038,-1.75709392457191,0
"570",-0.801729018575438,-0.80204972101984,0
"571",0.258791540502121,1.08964244771311,1
"572",-0.250095058548353,0.858935310237719,1
"573",-0.117917781679085,-0.576539635364317,0
"574",-0.0233313219138505,-0.112553895392625,1
"575",0.276153661060965,0.348791008868726,1
"576",-0.169089233332575,1.50294004162755,1
"577",-0.0158098599324461,-0.659737123600803,0
"578",-0.905962651806107,-0.49453741435467,0
"579",-0.732686472448259,-0.360807152508019,0
"580",0.926833140950157,0.676943726577658,1
"581",1.79391697283992,-0.563261423423417,1
"582",0.583948021430782,0.713794839069194,1
"583",2.25862842662684,-0.30638999221819,1
"584",0.0162631300548528,-1.88955167300588,0
"585",-0.0991764817488804,-0.847803038454855,0
"586",-0.883450652165989,1.40378440200719,1
"587",-0.826837267210606,-1.01879283827581,0
"588",0.719591949355604,0.882784141958939,1
"589",-1.03251623415706,0.642291029235358,0
"590",1.20180789432364,0.616094929573956,1
"591",-1.16347506762304,-2.32551108866879,0
"592",-0.315912055692315,0.229890410457914,0
"593",0.0110961714758891,-1.84256702049261,0
"594",0.720689438603379,-0.699777956222853,0
"595",1.01307468505323,0.757261355831967,1
"596",0.454541541210135,0.434500312670194,1
"597",-1.71584834506893,-0.824393357456149,0
"598",-0.37080360864643,-1.09523714693882,0
"599",-0.507379783441214,-0.500225560079261,0
"600",0.128129274956531,0.592928854674656,1
"601",-1.12760314011356,-0.672328308216907,0
"602",-0.0611460476909033,0.0642861865243328,1
"603",-0.142212149883395,-0.519605828662116,0
"604",-1.98858165320782,0.964891667023338,0
"605",0.521331194966222,-1.85275813929753,0
"606",0.0377163603308194,-1.71557696842027,0
"607",0.811158865124707,-0.42204866649552,1
"608",-0.493027819808894,-0.240447896069195,0
"609",-0.366914198410061,-0.0517266507063817,0
"610",-1.52451443636685,0.719198666569087,0
"611",0.808232619666468,0.774228363308805,1
"612",1.69179602671393,1.0313465130487,1
"613",0.958912977250803,0.862831844475396,1
"614",-0.0228750515536439,-0.0450899039425523,1
"615",0.467761094414568,-0.0659510390314247,0
"616",-0.807582861317214,1.14240860291152,1
"617",0.945098102509381,-0.348011557686759,1
"618",0.128055731005533,0.559732921036395,1
"619",-0.909643163363237,-0.637757683211621,0
"620",-0.907075918455468,1.77576526355862,1
"621",1.1313928565751,0.264897943351846,1
"622",-0.728406888674349,-0.550431872966117,0
"623",-0.0610662119841839,0.584847212455343,1
"624",-0.978678672141867,-0.113881313892236,0
"625",0.0199112503693123,-0.989663567471051,0
"626",1.4965212983795,-1.1558159065863,1
"627",-1.30641364794782,0.293991006610967,0
"628",0.578279049594991,0.141834593846737,1
"629",1.52076033396224,1.10920153869538,1
"630",1.20974927063823,1.1899465281615,1
"631",1.44422994937749,-0.0666239372447271,1
