"","A","Y","C","L","U"
"194",0.779150377620007,0.879080473859907,1,1,0
"195",-0.26716325055887,0.256852785247721,1,1,0
"196",1.15981789669068,-0.507916355866002,1,0,0
"197",1.80075734287375,2.32600733886405,1,1,1
"198",1.55230337229368,1.6410255081572,1,0,0
"199",0.0036956538991882,3.83161055497797,1,1,1
"200",-0.922238391721458,1.30562927249849,0,1,1
"201",-0.183337764331416,0.301406428515644,0,0,0
"202",1.83917873327357,-0.197071264088295,1,0,0
"203",0.565936221754914,-0.0478176886851513,1,0,0
"204",-2.18223024981665,-0.846072088340895,0,0,0
"205",-0.75476571547489,2.93313316374487,0,0,1
"206",-0.49821830341496,0.798400718833019,1,1,0
"207",0.53026456187257,0.213004631478547,1,0,0
"208",0.668934166091014,3.17597036631875,1,1,1
"209",0.719243396814226,1.67144798027282,1,1,1
"210",-0.639768810036128,0.77558874466937,0,0,0
"211",-2.24669641266432,1.67064097498672,0,1,1
"212",1.01048731074332,0.367619030310881,1,0,0
"213",-1.83479343742865,-0.83214354022959,0,0,0
"214",-0.725793226097751,-0.271654666821491,0,0,0
"215",-0.258827874335057,3.05796391551389,1,1,1
"216",0.509732773999837,3.69147302079517,1,1,1
"217",2.02689205094232,1.90935894269043,1,1,1
"218",0.000990585523684602,1.02095833997666,1,0,1
"219",0.517237952054153,0.376986577095497,1,0,0
"220",-0.0701870569945072,2.98225992186258,1,0,1
"221",0.47383391733803,0.165227963852242,0,0,0
"222",0.386439283349985,-0.530454316979099,1,0,0
"223",0.106809530375087,0.51714155083057,1,0,0
"224",0.0730397154956651,-0.0545413784163062,0,0,0
"225",-1.28852972908166,4.59873400580853,0,1,1
"226",0.174402052269446,3.43285852608066,1,0,1
"227",-0.432153344906399,1.34947110460814,0,1,0
"228",-0.135039312247921,3.14877526012246,1,1,1
"229",-0.278587158216857,1.42633295835185,0,1,0
"230",-0.257854225494861,-0.523175094595188,0,0,0
"231",-0.427687815986475,-1.73185770457304,1,1,0
"232",-0.692335402067296,-1.72303970497061,0,0,0
"233",0.166954157696489,2.90935445169835,1,1,1
"234",0.497900374810485,2.44043521760424,1,1,1
"235",-0.84770876488953,-0.722752301569324,0,0,0
"236",0.608629345611156,2.11569752290303,1,1,1
"237",-0.341851660380037,1.15446995128183,0,0,0
"238",1.55057314399783,1.99213572035743,1,0,1
"239",0.921185684008893,1.69829686333361,1,0,1
"240",0.686827499752953,-0.226006322388831,1,1,0
"241",0.383962500562928,-0.544949290411054,1,1,0
"242",1.11185535990477,0.233386530461363,1,0,0
"243",-1.09097003688736,4.02669111559579,1,1,1
"244",1.56619063915678,2.89412482993114,1,1,1
"245",1.16223980893633,-1.0367138289971,1,1,0
"246",1.1820862198384,3.05420487508937,1,0,1
"247",-0.0150849880216981,0.19149058425223,1,0,0
"248",-1.45164875002645,3.3981019712431,0,0,1
"249",-2.20993300489462,-1.29699298058389,0,0,0
"250",-0.361841956774237,0.187932448491883,0,0,0
"251",-1.27093688501869,2.72982556470215,0,1,1
"252",0.793220723501841,0.615895874200694,1,0,0
"253",0.846919913570521,0.375641676165628,1,0,0
"254",1.31346128393605,0.555377852491245,1,1,0
"255",0.477382909019765,0.841891613041792,1,1,0
"256",0.509226054669929,2.88895787286842,1,1,1
"257",0.354522456983539,-0.729649672293881,1,0,0
"258",-0.215187952945545,4.19358093513086,1,1,1
"259",-0.727401088548885,4.88318222277343,0,1,1
"260",-0.248652536686345,-0.596465470807319,0,0,0
"261",1.00615327853477,1.36409985522126,1,1,1
"262",0.886163202677059,1.03941577049705,1,1,1
"263",0.973440148214503,-0.230334454930272,1,0,0
"264",1.42398109464342,-0.221344505600254,1,1,0
"265",1.05850728235443,1.101278980917,1,1,1
"266",-1.42102974421962,4.36315097739531,0,0,1
"267",-1.2560898440326,1.91847691094608,1,1,1
"268",-1.78866510306211,-0.375070194350499,0,0,0
"269",-0.0370152250915213,3.50300713942437,0,0,1
"270",-0.296105988427421,1.27008909066487,1,1,0
"271",-1.94553622643027,1.9844090206035,0,0,1
"272",1.16487858020613,-0.139709393359553,1,0,0
"273",1.55694759522458,-0.434812544013676,1,1,0
"274",1.05406465647188,1.37902503035442,1,1,0
"275",1.05745639937951,5.00031187079195,1,1,1
"276",1.30459823830477,0.262740189789315,1,1,0
"277",0.0217927112522291,0.174767909081253,0,0,0
"278",-0.00368232373250174,1.33729266436871,1,0,0
"279",-0.455073846513856,2.23829455856852,1,1,1
"280",-0.615763564142633,4.21332316808118,1,1,1
"281",0.0534892290746165,2.76462958646487,1,1,1
"282",0.00546092952206382,0.293088846592999,1,0,0
"283",1.2531497511992,1.51212353435796,1,1,1
"284",0.678732696384129,-1.04334413157994,1,1,0
"285",-1.12965194766997,1.95993108420161,0,1,1
"286",0.505837333850357,4.25275046659034,1,1,1
"287",0.620988364873094,0.584202098803423,1,1,0
"288",0.253137019298071,0.698941751923162,1,0,0
"289",-0.278717503279796,2.3903778026255,1,1,1
"290",0.890994282589159,0.0508236829182915,1,0,0
"291",1.91164491772002,-0.293099217734141,1,0,0
"292",-1.00249524431064,0.332865212989269,0,0,0
"293",-1.24215349906667,1.66115989217067,0,1,1
"294",-0.128267817747104,4.11044851124507,1,1,1
"295",0.649526988262295,0.738739727404258,1,1,1
"296",0.622133955025087,-0.897833441672576,1,1,0
"297",-0.302955719969767,3.64714494329847,1,1,1
"298",0.562208237872167,1.76569675460183,1,0,1
"299",-0.812384786968949,-0.282003945980766,0,0,0
"300",-1.32051189477435,-0.127883704583057,0,0,0
"301",0.487407498236327,2.02070388340961,1,1,0
"302",-1.16316039784842,1.93241497153722,0,0,0
"303",0.962464574673228,1.09573147113729,1,0,0
"304",0.800211263899124,-1.84320038459892,1,0,0
"305",-1.58432710823756,2.62203802355324,0,1,1
"306",-0.424153687723217,1.92438923029483,1,1,0
"307",0.598667507914187,2.09007011206707,1,1,0
"308",0.071079633474083,0.574177280312615,0,0,0
"309",-3.19413821922091,-0.733128681744079,0,0,0
"310",-1.02003498046142,3.27417671691282,1,0,1
"311",-0.7932505140616,4.0647072446738,0,0,1
"312",0.0783995815727536,-0.0845922097233266,1,1,0
"313",-0.596208612785984,1.27406646675765,0,1,1
"314",0.374045330459711,1.95831919587067,1,0,0
"315",0.367758214618129,2.33271154210969,1,1,1
"316",0.761575448752801,2.84004122906473,1,0,1
"317",-0.0549457767631662,4.03150151724632,1,1,1
"318",0.77905134329505,2.28301423690041,1,1,1
"319",-0.853603423144289,2.88258787081968,1,1,1
"320",0.71624274620118,0.749656861217476,1,1,0
"321",-0.753270055901616,3.4095255768213,1,1,1
"322",1.37003195939239,3.82261805692327,1,1,1
"323",0.0937599912572767,-1.52309298070856,1,0,0
"324",0.0213859761167535,3.44713308441689,1,1,1
"325",0.313924604911798,-0.462862861615294,1,0,0
"326",0.00875012261128087,0.0997339162546323,1,0,0
"327",-0.680753716857159,-0.03030718686909,0,0,0
"328",-0.391327548679305,2.21956589058758,1,1,1
"329",-0.24587156704934,2.29251021018399,1,1,1
"330",-0.105278681532441,0.472438543240089,1,1,0
"331",0.126699930965815,1.20427900322879,1,0,1
"332",-0.685593316413088,-0.507161637444069,0,0,0
"333",-1.13803707804109,0.627493466681979,0,0,0
"334",0.813524866013873,-2.07001612552009,1,1,0
"335",0.462494678109849,0.0574519442987486,1,0,0
"336",-0.585043998473873,-0.885115360683316,1,1,0
"337",0.10702845685969,1.02690915991278,0,0,0
"338",-0.117152167062282,-0.894056545019866,0,0,0
"339",-0.967449648668895,2.64830956172181,1,0,1
"340",-0.408847136068949,-0.980239910172041,0,0,0
"341",0.65771163290035,0.398334433970644,1,1,0
"342",-0.228082856778982,3.60130819571358,1,0,1
"343",-0.0949345810486933,-1.50972463485102,0,0,0
"344",-0.437994476522578,-0.84354247634378,0,1,0
"345",-1.51527402469999,-0.0668952246177855,0,0,0
"346",0.314480721200762,3.50107352868307,1,1,1
"347",-0.97344900955051,2.17537163683257,1,0,1
"348",1.53590076973724,-0.364249369373676,1,0,0
"349",0.00339149050238415,2.7799962492981,0,0,1
"350",-0.105367734658584,1.13023376783069,1,0,0
"351",0.201026232422386,2.77700299034462,1,1,1
"352",0.0542912978923132,3.54187619463432,1,1,1
"353",0.184839597338702,-1.22826877328122,1,1,0
"354",0.49835478288609,-0.768707511376856,1,0,0
"355",0.0357435091067126,-0.661127491658868,0,0,0
"356",0.902540933013734,0.211513482048704,1,0,0
"357",0.207942672263681,4.195397858041,1,0,1
"358",-1.22330578968524,-0.970936049162308,0,0,0
"359",-0.0620340427921966,2.76771408380877,1,1,1
"360",0.0649624042419699,-1.95981805099564,1,0,0
"361",1.96443791843908,-0.46016009666058,1,0,0
"362",-0.769082516788376,-1.00955724302992,0,0,0
"363",-0.740265919819361,2.08811868037427,1,1,1
"364",-0.40519364431595,1.48563310408337,1,1,1
"365",1.36005033432353,1.62380457339957,1,0,0
"366",-2.15722050379393,2.04417022846531,0,1,1
"367",-0.310686910767577,3.70320632479191,1,1,1
"368",2.30401835482229,0.705823958980904,1,0,0
"369",1.94462351530613,3.59881795952225,1,1,1
"370",1.36373129250587,3.52124662083392,1,1,1
"371",-0.106816021815547,0.184032350585461,1,1,0
"372",0.78937455946153,2.37451516422319,1,1,1
"373",0.87333296051535,2.89761943423534,1,1,1
"374",0.646781729346227,5.23826269197161,1,1,1
"375",0.546678321076095,1.69435834057807,0,0,0
"376",-0.421272498895323,-1.82163699970359,1,1,0
"377",-0.316303598169815,-0.550454310846291,0,0,0
"378",0.712879993089867,2.38111834975347,1,1,1
"379",-1.43341922008885,2.75116075577335,0,1,1
"380",0.768914495162524,0.667381193534776,1,0,0
"381",0.239991526751973,1.18595870015883,1,1,1
"382",1.47192875685109,1.40863934577236,0,0,0
"383",-0.670541914960793,0.0114956656911003,0,1,0
"384",0.725703711129282,-2.22820183098917,1,0,0
"385",1.1081794107816,-0.186195974417304,0,0,0
"386",2.16533707266011,2.04604093907058,1,0,1
"387",-0.456598018414439,3.92554022475227,1,1,1
"388",-0.19244164260717,3.79754930464075,0,0,1
"389",-0.0162046800375265,3.36187974708011,0,0,1
"390",-0.146795353110571,0.164377508891312,0,0,0
"391",-0.0197808868676318,-0.753052668219313,0,0,0
"392",-0.00372663795102697,-2.28118770034785,1,0,0
"393",-0.273333432033285,1.68097566883244,0,0,1
"394",0.204699267283133,1.91315090296578,1,1,1
"395",-1.49601931080734,2.6326860007853,0,0,1
"396",0.904131427630551,0.0393341368892107,1,0,0
"397",-0.354851960805024,1.11941316640604,0,0,0
"398",0.00623998019721554,2.51249845459155,1,1,1
"399",-0.251010477179503,1.64036252812976,0,0,1
"400",-0.182484375268371,3.15426755791922,1,1,1
"401",-1.57775919872105,0.543889227584131,0,1,0
"402",-0.623157401056881,1.12636540772839,0,0,0
"403",0.0155264441528006,-0.140324055007082,1,1,0
"404",-1.25870567598306,1.88611410219646,0,0,1
"405",-1.01888789113613,3.08165224043025,1,1,1
"406",2.28623149105778,0.822808483491534,1,0,0
"407",-0.32973593917373,3.67302287136152,0,1,1
"408",-0.585805343159787,-1.93011674715675,1,1,0
"409",-0.440914758589485,3.05597186135551,1,1,1
"410",0.113514259047324,2.50880753710927,1,0,1
"411",-0.0542783197171391,1.07399353482076,1,0,0
"412",-0.176070820076436,1.63002528249802,1,0,0
"413",-0.118697363286551,-0.285468191629267,1,0,0
"414",-0.922044789351352,0.0128292183277861,1,0,0
"415",-0.214314309811339,-0.265068986369504,0,0,0
"416",-1.11309000521447,1.98912347979554,0,1,1
"417",1.14244805396096,-1.54494296654654,1,0,0
"418",-0.617254758142765,-0.457103627845487,0,0,0
"419",-0.730101882568544,-0.684173958726136,0,0,0
"420",-0.139839817053705,-2.30320148552834,1,0,0
"421",-0.270408390162988,0.576580685176886,1,1,0
"422",-0.2030477891297,3.26281865091132,1,1,1
"423",-0.721426275238404,3.41888069869108,1,1,1
"424",-0.0595091323294087,-2.43950815671395,0,0,0
"425",0.473582787036368,2.47419843548934,1,1,1
"426",0.00446609198546727,3.30218967777894,1,1,1
"427",-1.48038637182129,6.09565810236758,1,1,1
"428",-0.496459926528451,2.89365579259784,1,1,1
"429",0.469240262978338,1.75429697707723,1,1,1
"430",0.520896375375278,0.310716824805871,0,0,0
"431",0.436249758976798,2.37460569320562,1,0,1
"432",0.197384005072234,3.12781365732014,1,1,1
"433",-0.167766501496391,-0.011552626489669,1,1,0
"434",-0.831425935542695,0.992705081326091,0,0,0
"435",1.51383527652653,1.37265918002281,1,0,0
"436",0.120756095438367,3.47310343079067,1,0,1
"437",1.57895417108115,4.32352742098249,1,0,1
"438",-1.44177819266837,-0.014434836094674,0,0,0
"439",0.724659265425145,0.0776595805639816,1,0,0
"440",-0.499914608051182,0.773792933026325,0,0,0
"441",0.54453884231377,0.466836047623907,0,0,0
"442",-1.34777472616604,-0.763238191335451,0,1,0
"443",-1.59049384727713,-0.527270643567139,0,0,0
"444",0.935425298334174,2.19524647225977,1,0,1
"445",0.650712380849279,-0.0117720153657726,0,0,0
"446",-0.031102748012623,-1.65754505468273,1,1,0
"447",1.71402704392066,4.97906859846372,1,1,1
"448",-0.464390817412131,1.64071367958414,0,0,0
"449",0.332094060601099,1.82434202375306,1,1,1
"450",0.191602276539693,3.91389735222153,1,1,1
"451",-0.849321465747781,-1.9885180704392,0,0,0
"452",-1.32522295813255,1.92457763515409,0,0,1
"453",-1.85044123843163,-0.211263172457902,0,0,1
"454",-1.16346261323359,2.93719398299766,0,1,1
"455",-2.28098788204073,2.98485851280728,0,1,1
"456",0.245491804808735,3.93370338458519,1,1,1
"457",1.1507601546951,1.00630092050644,1,0,0
"458",-2.71595975246541,0.821893836242294,0,1,1
"459",-0.849684743731559,2.93693551395234,1,1,1
"460",-2.42479617900812,3.04603716602726,0,0,1
"461",-0.93014899102428,1.5699054270828,0,0,0
"462",0.724779675157007,2.93512561810141,1,1,1
"463",-0.291523197067744,3.63259948642519,1,1,1
"464",-0.0653152413235904,2.63927284134809,1,1,1
"465",0.703248600675301,2.84556860165002,1,0,1
"466",-0.529381479817478,3.40578525048455,0,0,1
"467",-1.18468965881919,3.30100674400521,1,1,1
"468",2.45934467074135,2.49200635720266,1,1,1
"469",0.839150046003892,2.3174777253853,1,1,1
"470",-0.0811894866900584,3.23777935011337,1,1,1
"471",0.813782635972996,3.16496844520964,1,1,1
"472",-0.405804900780125,0.192998297809591,1,0,0
"473",1.82761429302186,0.178151016592831,1,0,0
"474",-1.17315115490721,2.62103245530174,1,1,1
"475",0.639178068722436,2.42564868964383,1,1,1
"476",0.776585860300458,3.17635896673293,1,0,1
"477",0.398392043504805,2.6466271127651,1,1,1
"478",0.608965921873037,0.815269431090278,1,0,0
"479",-1.18751108520184,2.98522469821057,0,1,1
"480",0.479486820348386,-0.506256201434861,1,0,0
"481",-0.957070502359545,1.91666764525812,0,0,0
"482",0.244550752691002,1.1855279135606,1,1,0
"483",0.964274359431937,0.203432422489642,1,0,0
"484",0.579700551106094,-1.83548863440984,1,0,0
"485",1.87263470411143,-0.395856641622201,1,1,0
"486",0.109024447344772,-0.470664528592897,1,1,0
"487",-0.493285935230916,0.34145248023535,1,1,0
"488",0.202452988427189,0.661844811972962,0,0,0
"489",1.44219143202244,-0.310327406889362,1,1,0
"490",0.294491421619865,-0.617314500566449,1,0,0
"491",-0.885101723557809,2.38396535850637,1,1,1
"492",-0.457377303047845,0.647040414715606,0,0,0
"493",-0.060568856203525,1.45034388604965,1,1,0
"494",-0.949405654096253,3.25548663015041,1,1,1
"495",-1.15660562722926,-0.138769242606153,0,0,0
"496",1.42295135895544,3.22894757554129,1,0,1
"497",-0.909697898404255,-0.778705413773557,0,0,0
"498",-1.43672960231247,1.15284735879519,0,0,0
"499",-0.424599227600316,-1.23146114738596,1,1,0
"500",-0.615002334582055,0.04110165188697,0,0,0
"501",-0.0693564404348389,-0.738694285236985,0,0,0
"502",-0.554303064222362,3.91403370997702,1,1,1
"503",1.70167981407425,1.21822681104097,1,1,0
"504",-1.56588455031265,0.039407360231228,0,0,0
"505",-0.655834076607723,4.0221973082812,1,1,1
"506",-0.291159229438155,1.82469882613415,0,0,0
"507",-1.22558521422188,2.40468310643328,1,1,1
"508",-0.356590828162971,3.14565549406696,1,0,1
"509",-3.15739242216411,0.34862631946064,0,0,0
"510",-1.01380818628422,2.26386590907927,0,0,0
"511",0.229106690330587,-0.222484105241543,1,1,0
"512",0.605637897450803,3.07487502813289,1,1,1
"513",-0.896642962505628,2.59486887032062,0,0,1
"514",-1.10084892865162,4.68160649309719,0,1,1
"515",0.277690784985307,1.03036663560306,1,1,0
"516",0.308581019919083,1.01608780631434,1,0,0
"517",-1.94898796219023,3.95822810865374,0,1,1
"518",-0.141103555192319,1.97682365317803,1,1,1
"519",-0.0640058435142492,2.22860951644448,1,1,1
"520",-0.116835017162117,1.83004786550091,0,0,1
"521",-1.3858417057143,-0.389560689097358,0,0,0
"522",0.172020882263823,4.447354175959,1,0,1
"523",0.254930252506001,-0.61774822656251,1,0,0
"524",0.676665458155707,-0.194272823665708,1,0,0
"525",0.0476991665579053,4.09771190955035,1,1,1
"526",2.66052613578374,0.829814321933724,1,0,0
"527",0.140636497838626,2.64655331232714,1,1,1
"528",0.141734381665802,2.32655493381177,1,1,1
"529",2.55921956133274,-2.11689565335546,1,1,0
"530",0.49901145502391,-2.1248629130657,0,1,0
"531",0.451801635736835,0.318194839936594,1,0,0
"532",0.11998783147934,2.60530576468615,1,1,1
"533",1.0851129049006,2.2157893259536,1,1,1
"534",-0.432388051729791,0.16949988038517,0,0,0
"535",-0.45200998789107,4.59336385705212,1,1,1
"536",-1.93853218008261,3.82201904007192,0,1,1
"537",1.14486318851751,2.53105011562508,1,1,1
"538",0.489791121789813,0.739715710574459,1,0,0
"539",1.68934059853788,0.749941548185777,1,0,0
"540",-1.93557949946845,3.44097577400389,0,0,1
